Afghanistan,2020,January,NA,Pres.,Ashraf GHANI,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,CEO,"Abdullah ABDULLAH, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,First Vice Pres.,Abdul Rashid DOSTAM,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Second Vice Pres.,Sarwar DANESH,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,First Deputy CEO,Khyal Mohammad KHAN,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,"Min. of Agriculture, Irrigation, & Livestock",Nasir Ahmad DURRANI,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Border & Tribal Affairs,Gul Agha SHERZAI,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Commerce & Industry,Ajmal AHMADY (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Counternarcotics,Salamat AZIMI,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Defense,Asadullah KHALID (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Economy,Mohammad Mustafa MASTOOR,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Education,Mohammad Mirwais BALKHI (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Energy & Water,Tahir SHARAN (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Finance,Mohammad Humayun QAYOUMI (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Foreign Affairs,Salahuddin RABBANI,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Hajj & Islamic Affairs,Faiz Mohammad OSMANI,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Higher Education,Abdul Tawab BALAKARZAI (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Information & Culture,Hasina SAFI (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Interior,Mohammad Masood ANDARABI (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,Min. of Justice,Abdul Basir ANWAR,Titular,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
Afghanistan,2020,January,NA,"Min. of Martyred, Disabled, Labor, & Social Affairs",Sayed Anwar SADAT (Acting),Acting,NA,January2020ChiefsDirectory.pdf,24 Jun 2019,10/6/2021 01:05
